feedback_times,feedbackType,goCue_times,action_time,trial_interval
0.09115389885710479,-1.0,846.8665,0.005987446653003582,0.36939501779358164
0.035853684338693625,1.0,869.5682999999999,0.009532848376970073,0.05683405825751287
0.12815487918922952,1.0,876.2301,0.15109815442457522,0.06366152629496949
0.0369489549768065,1.0,888.0626,0.005995162434943922,0.15779623039403945
0.001990654384778634,1.0,897.8188,0.009444116886724122,0.041755634638143364
0.009430280194169804,1.0,908.151,0.003425807105209189,0.32943192302620955
0.018518288313928988,-1.0,912.0045,0.007573039807259192,0.29347568208776836
0.034454476098497167,1.0,920.6966,0.0065275513772968105,0.07267694741001908
0.020489775462537163,1.0,926.7713,0.0032984967060685467,0.05013839462235014
0.019610820775445292,1.0,934.4652,0.006215062215618664,0.4058784763410785
0.010985564500293199,1.0,938.9868,0.0070097877380747575,0.5202846975088541
0.006481264001043097,1.0,943.8524,0.005401047238791978,0.08087518123103839
0.027173664531629504,1.0,950.9803,0.00850279151085767,0.030894951891368986
0.021491948096408198,-1.0,957.7660999999999,0.01109143629512966,0.5328588374851493
0.06539860980184775,-1.0,962.6527,0.002901133945002779,0.3229735073150979
0.013365039961599212,1.0,975.7613,0.007484308317162362,0.04049031237639779
0.05333694189960658,1.0,983.4732,0.0038463172120608894,0.05374983524448931
0.03010351348859408,1.0,993.8305,0.00717567704639079,0.031606695663612114
0.09489424808626357,1.0,1010.0535,0.0069982140657322235,0.3094503756425385
0.013241822014820048,-1.0,1026.3355,0.011774282982181056,0.5813364966389621
0.04220351586315396,1.0,1031.8021,0.0047220584433138165,0.2172663766969505
0.033222296630613934,1.0,1040.7582,0.0031133179440485806,0.04006853828921919
0.04498550328396189,-1.0,1048.8762,0.005748257418962622,0.5570844866218623
0.012343700091549392,-1.0,1062.9419,0.003583980632194524,0.3490707789639825
0.0032064047930935313,-1.0,1067.8675,0.004120227465309251,0.34696190852769987
0.020843000243314647,1.0,1071.8890000000001,0.0019096559878727856,0.17872676947403468
0.052288220263602136,1.0,1083.3764,0.006674151231654527,0.15579280347963392
0.016557753871704328,-1.0,1088.1180000000002,0.002939712854415008,0.45061289047048825
0.050754841370243,-1.0,1104.2930000000001,0.009166348743854259,0.6646632397521213
0.010845917493934598,-1.0,1111.3118,0.010146253028817154,0.309265849479381
0.09332801107377331,-1.0,1128.2079,0.0007831518495126891,0.3609595360484813
0.05119021144889824,1.0,1138.7762000000002,0.00334479139760971,0.18036114406215517
0.08749843310240091,1.0,1153.6100000000001,0.07486623052604542,0.15291946751021465
0.029654452526944874,1.0,1167.7827000000002,0.00696735093931734,0.0475813892184122
0.010133991579153179,1.0,1175.6937,0.0022877292951030428,0.07138526426779675
0.006618172830802349,1.0,1181.9475000000002,0.008379339003509557,0.07212336892048665
0.16817880648254957,1.0,1185.0368,0.0,0.07512850929213989
0.019159021637221718,1.0,1200.8578,0.0048493688432614665,0.32392249901145204
0.07887591500384539,1.0,1220.9052000000001,0.0056132312387018055,0.4374851720046906
0.01504628039110667,1.0,1232.9377000000002,0.005694246947340746,0.09819427968889445
0.057772787983967344,1.0,1236.1471000000001,0.016889846297412817,0.1007249242123856
0.14902799937510647,-1.0,1246.7703999999999,0.0045330217908434115,0.36095953604854125
0.002699842122955154,1.0,1262.5483000000002,0.005910288837065055,0.2268617371819793
0.05629417262251746,-1.0,1273.2876,0.008853859582838387,0.3335442203769276
0.02846334570800746,1.0,1286.5852000000002,0.0072952716650998475,0.06893370238558603
0.08638399522812312,-1.0,1289.6386,0.0049110950978192855,0.3503888229866216
0.028389414939949953,1.0,1304.1884000000002,0.001547014245610915,0.18658231184915583
0.06227161213001042,1.0,1308.6939,0.003252202017079985,0.09315935152229901
0.022557098791975427,-1.0,1318.8982,0.005705820620363097,0.33668116515087476
5.476353182043425e-06,1.0,1323.1807000000001,0.006913340467572658,0.08221958613418427
0.012636684987255009,1.0,1332.3528000000001,0.00323291256274448,0.051245551601414974
0.012349176444742538,1.0,1335.6782000000003,0.006975066721805918,0.13335969421378213
0.04156278253985568,1.0,1347.4117,0.0021527031148246825,0.3325161460392631
0.08254507164152658,1.0,1355.2026,0.14143027986727416,0.06946091999470162
0.029969342835423074,1.0,1365.9619,0.008082281406093666,0.19583498088837636
0.0006927586786054096,1.0,1369.5954000000002,0.006473540906810886,0.07011994200605118
0.0065031694138018015,-1.0,1376.3502,0.011010420588319646,0.5011994200605836
0.047978330302628214,1.0,1381.1128,0.0075537503548447175,0.08261499934094604
0.08044762836954544,1.0,1396.7717,0.004590890154762196,0.09737709239486418
0.0250105050213556,1.0,1406.1188000000002,0.005539931312647935,0.4106497957030862
0.08618137016006555,-1.0,1410.4164,0.004008348631093136,0.4885461974429481
0.15314074062122152,-1.0,1425.6622000000002,0.002858697147258507,0.32402794253329914
0.02004619085408943,1.0,1448.094,0.003861748777590673,0.055199683669452305
0.09296930993978325,-1.0,1456.677,0.006986640394968618,0.4484776591538188
0.0038991634716878387,1.0,1471.5758,0.005111705424619043,0.11198102016610156
0.13932937787460853,-1.0,1478.0146000000002,0.0019250875531657298,0.33776196124943286
0.006908419549916944,1.0,1491.2752,0.00321748099987256,0.10341373401861742
0.01932331223293282,-1.0,1494.9567,0.006392525198750886,0.35223408461837635
0.03838375951273343,1.0,1504.1348,0.00876512809344769,0.618294451034651
0.063821420082949,1.0,1519.2117,0.0026117921309658067,0.06635033610114137
0.1648026347405518,1.0,1529.1019000000001,0.14035778620181663,0.10568076973764068
0.027499507546463464,1.0,1542.9826,0.0066625775609479385,0.07386318703045425
0.0520226171338678,1.0,1546.0479000000003,0.010030516304111128,0.18866482140493168
0.039298310495550215,-1.0,1552.5697,0.002569355331366293,0.3778041386582352
0.023427838949280355,1.0,1569.0517000000002,0.004768353136227771,0.09033873731377332
0.13516187309655647,1.0,1573.3413,0.010678641973012127,0.10665612231447157
0.03597416410888177,-1.0,1585.7998,0.010234984521207817,0.3461974429945632
0.030358163911947678,1.0,1599.2904,0.0019019402083315408,0.3204692236720835
0.09302133529510148,-1.0,1603.5320000000002,0.0027159551852371728,0.7015684723869167
0.0420501779738236,-1.0,1616.4925,0.005948867747429028,0.37888493475679336
0.021711002224028553,-1.0,1624.2955000000002,0.0028895602751777593,0.41579016739158864
0.047521054811211494,1.0,1636.796,0.004046927540922027,0.16451825490967895
0.029758503237586886,1.0,1650.8287,0.0027853972213625284,0.10781600105442998
0.00020262506804091807,1.0,1658.0556000000001,0.005408763023613864,0.093528403848614
0.017737907984266554,1.0,1661.405,0.0032097652188313327,0.0712534598655628
0.2417344443617464,1.0,1665.4785000000002,0.0002893418184799029,0.15041518386711036
0.12549337153859308,1.0,1682.9707,6.944203805515796e-05,0.10966126268612479
0.0007995475658106876,1.0,1699.7197,0.01570161590660891,0.12207723737967931
0.08895788122769144,-1.0,1703.1961000000001,0.004093222231827233,0.36515091604053973
0.08830893337460344,1.0,1717.9299,0.0016280299559779058,0.12587320416497597
0.02040763016468161,1.0,1728.6212,0.003283065145946595,0.07346777382363254
0.016223696327077874,1.0,1733.6028000000001,0.0013965565028992268,0.09392381705543572
0.04761415281544501,1.0,1739.2445,0.0011265041409390141,0.11155924607877313
0.28997290144092136,1.0,1754.9935,0.002877986603102766,0.1396072228811696
0.07600904410858811,1.0,1784.3540000000003,0.0023031608612380824,0.1017793594306168
0.015993689493060126,1.0,1794.5943,0.003603270089714202,0.1073678660867147
0.06389535085103426,-1.0,1797.5437,0.005813841567203298,0.33351785949648083
0.01541045787827322,1.0,1809.0001,0.009972647941929164,0.11282456834057863
0.024325960872534358,1.0,1816.395,0.00434784303074009,0.13886911822853965
0.002297330163442135,-1.0,1824.1979000000001,0.004976679245130147,0.37572162910233947
0.01416184935082443,1.0,1828.7685,0.004286116776620863,0.08875708448660632
0.003745825582357476,-1.0,1835.2273,0.008259744388831154,0.36095953604854125
0.017140985486502336,1.0,1839.5698000000002,0.008279033843280693,0.0961117701331186
0.06289044004055278,1.0,1846.0966,0.07980433086257473,0.20948991696322966
0.006870085077581578,1.0,1858.5781000000002,0.0037537278345311296,0.0815078423618812
0.019495817358450296,-1.0,1866.4781,0.007175677050105659,0.39575589824699403
0.007735348881687809,1.0,1870.7926000000002,0.006145620183668698,0.08374851720039773
0.002409595403851661,1.0,1879.2086000000002,0.006500546145178812,0.4870699881375683
0.02313485405358584,1.0,1883.9382,0.01618385226809299,0.09097139844467607
0.006793416132899743,1.0,1895.3546000000001,0.007920249991157863,0.13409779886647202
0.04571385825832275,-1.0,1902.9285,0.03411532910449144,0.35463292473963354
0.11192296833235638,-1.0,1920.4077000000002,0.0026850920594933335,0.3461974429945632
0.013630643091344652,-1.0,1933.7093000000002,0.014405364570043742,0.42000790826403395
0.0017195749018261708,1.0,1939.0999,0.00508084229952432,0.0969025965467021
0.01342801802328708,1.0,1947.0679,0.002542350096831656,0.08841439304067819
0.007519032930658476,1.0,1950.2173,0.011373062334020074,0.08593647027808063
0.006505907590403925,-1.0,1958.2273000000002,0.004336269358691412,0.3451166468959451
0.033008718856186725,1.0,1962.9218,0.013668507410997668,0.48456570449446396
0.03260894507327583,-1.0,1968.4155,0.01438993300663674,0.3820482404112472
0.09514342215645177,-1.0,1987.6689000000001,0.0014698564308039538,0.4073546856464583
0.02994469924605392,-1.0,2000.9825,0.0032097652202786845,0.38415711084746984
0.006243042637232854,1.0,2009.8426000000002,0.0002584786928150101,0.13560036905229864
0.09001207921689458,1.0,2014.3031,0.00414337481465216,0.11142744167659911
0.07402934243018189,1.0,2026.8307,0.014343638316249073,0.14796362198495958
0.07134866754335834,1.0,2041.6834999999996,0.0005478205093738827,0.12281534203254903
0.058227325298754185,1.0,2051.1716,0.0032059073295782484,0.14263872413332956
0.022948658045096604,1.0,2060.3307,0.005401047243528766,0.10839594042437922
0.028433225765478465,1.0,2063.9602,0.005975872985525027,0.13997627520754455
0.00020536324466524647,1.0,2073.4913,0.004382564049807142,0.1136681165150557
0.1452027666714817,1.0,2084.1556,0.009420969546486371,0.3291155924606683
0.035363550728129134,1.0,2107.7715,0.005331605207780599,0.3816791880848722
0.038745198823297855,1.0,2116.4116,0.001597166830567396,0.092183998945588
0.10478180377185842,-1.0,2129.7432,0.01073651033865019,0.36939501779367157
0.013543021440320935,1.0,2136.2940000000003,0.0030593074763126246,0.5018320811913066
0.06884597413530091,-1.0,2152.852,0.0019906717010467613,0.39891920390138796
0.029736597824780997,1.0,2165.8016,0.004702768993680011,0.10916040595751593
0.07700847856587645,1.0,2169.323,0.1585361680575253,0.6576512455515372
0.028268935169739606,1.0,2186.4001,0.00638866731078726,0.10383550810606573
0.048903833991842394,1.0,2189.6535000000003,0.002260724063217498,0.17495716356924476
0.025960652299927833,1.0,2203.9063,0.020882763368125234,0.22209041781997163
0.026119466542462444,1.0,2211.7292,0.00580226789630373,0.6211941478844571
0.030029582720503267,1.0,2217.3309,0.0026079342430284963,0.38273362330310345
0.018885203977714315,1.0,2230.3285,0.005350894662738904,0.09811519704761403
0.08483144909861018,1.0,2241.4248000000002,0.0060568886948657134,0.3467773823644525
0.02281448739193115,-1.0,2253.4283,0.0033332177296574762,0.4316066956635582
0.002412333580459336,1.0,2258.9429999999998,0.006473540910582772,0.1258995650454827
0.014301496357171928,1.0,2265.6458000000002,0.0022568661726398674,0.12120732832475545
0.016177147324969443,1.0,2273.7848000000004,0.009039038349581982,0.10831685778297892
0.08346236080095659,1.0,2281.4677,0.006913340471642786,0.18194279688938209
0.03363576129649104,1.0,2291.2599,0.005686531170062633,0.4489521550019809
0.0011445578168567394,1.0,2295.9535,0.014698564278855665,0.16631079478054012
0.06525074826567723,-1.0,2299.5109,0.008352333772062603,0.38732041650180377
0.017094436484355047,1.0,2316.0330000000004,0.014424654026072209,0.10293923817051527
0.08526955735381758,-1.0,2324.9719999999998,0.005840846805606312,0.6372479240806875
0.07681951699902712,-1.0,2338.329699,0.044072506903196966,0.6390931857124422
0.08605267586009324,1.0,2351.949299,0.00335246860562369,0.6093581125610317
0.1272841390319024,1.0,2370.330599,0.008194121667142182,0.2488467114801158
0.015465221410182473,1.0,2381.125899,0.005346998193590229,0.47657835771704893
0.0385316210488762,-1.0,2385.655499,0.013124506219016275,0.5191511796493424
0.03817839626809594,1.0,2391.390199,0.001747585997365905,0.1316725978647081
0.10272543314880922,-1.0,2401.6573989999997,0.007275943636491495,0.5465664953210759
0.04471990015425531,1.0,2408.5562990000003,0.00864935279181095,0.15260313694461342
0.007885948594443803,-1.0,2419.0594990000004,0.0021449487587035993,0.47275603005136546
0.023537366013093308,1.0,2424.246199,0.005987408080774571,0.1097667062079719
0.025738859995716457,-1.0,2431.9450990000005,0.004525267435187235,0.44847765915357907
0.027737728910237625,-1.0,2436.5116989999997,0.003954299584119477,0.4020825095558418
0.040284054069883446,-1.0,2445.947799,0.0013810863634562407,0.40946355608274093
0.07789017142953991,1.0,2456.445099,0.004475114853783345,0.5093185712402326
0.008540372800713847,1.0,2479.428899,0.007445690835784276,0.17142480558853584
0.01938629029463179,-1.0,2486.026699,0.004988214341695466,0.5666007644654308
0.07312848233032021,1.0,2491.697399,0.009208746970584419,0.1355740081717919
0.028049881042124802,1.0,2503.0097990000004,0.004532983217254766,0.4351654145247738
0.05076031772341949,1.0,2514.0620989999998,0.0027699270825774294,0.2161592197179456
0.021215392260309773,1.0,2524.050399,0.0060954290260183,0.15995782259124558
0.019682013366906226,1.0,2527.4477990000005,0.0010724550929653673,0.16596810333455203
0.018288281479938995,-1.0,2535.762799,0.00022757698904398083,0.3778304995385621
0.02722021353374071,1.0,2540.761399,0.0012074812740068765,0.11456438645048629
0.009222178772927414,1.0,2544.766899,0.0049496354330946304,0.15270858046664035
0.06433345910626942,1.0,2556.170299,0.004073894202078543,0.14872808751803634
0.013313014606308737,1.0,2564.4932989999998,0.0005863608415176853,0.37901673915908723
0.12080013685428215,-1.0,2570.182999,0.005049940596218197,0.37993936997490463
0.045349680771145096,-1.0,2585.6088990000003,0.006334618261199598,0.39889284302088124
0.0013663501210459117,1.0,2597.509299,0.004941919651518321,0.141742454197899
0.02815666992938004,1.0,2605.428299,0.001257633855814271,0.13399235534462495
0.03153831802453766,1.0,2614.391399,0.0011881918199082109,0.11656781336492178
0.029191700682373867,-1.0,2624.6515990000003,0.00787777461560131,0.6140239884011324
0.020021547264725825,1.0,2629.585199,0.004463541181857472,0.15447475945687492
0.030319829439617862,-1.0,2638.253299,0.007395538254941782,0.39865559509692006
0.184002729026711,-1.0,2643.426899,0.004629430490011226,0.39259259259260015
0.009537069081377858,1.0,2675.235799,0.007476553963703529,0.27665744035861106
0.005197059177863839,1.0,2679.1212990000004,0.005671061029268785,0.12487149070763834
0.03875888970626962,1.0,2682.7306989999997,0.0004899135699015632,0.14622380387517178
0.05903782557098447,-1.0,2695.843299,0.003911862785484865,0.41895347304598257
0.06624470636977797,-1.0,2705.9915990000004,0.009363062606917561,0.3999736391194993
0.14360914789303125,-1.0,2717.823999,0.006743554695638589,0.44425991828125366
0.12777427264248908,-1.0,2735.155099,0.007449548727782943,0.4031369447739531
0.01829923418630308,-1.0,2755.782599,0.0062381709897589115,0.41552655858694093
0.05383802821652406,1.0,2760.0321989999998,0.0023417011953029156,0.31137471991560367
0.057802907926529645,1.0,2765.905899,0.014949288609532117,0.2096744431263572
0.0372337253427224,-1.0,2789.354699,0.006508223351894561,0.4252800843547704
0.039941781995467274,1.0,2793.965299,0.0028702322468062464,0.15463292473955564
0.04511145940738759,1.0,2805.2246990000003,0.01569000365973476,0.19491235007243907
0.011034851679003754,1.0,2821.082599,0.0022066750145771923,0.3592988005798541
0.08588564708778001,1.0,2825.716199,0.00415876780271615,0.14184789771980602
0.004775379982180361,1.0,2843.062299,0.010408551037489585,0.157348095426474
0.027726776203873538,1.0,2850.705199,0.006612386406069437,0.1498088836166544
0.0006735914424460532,1.0,2860.6493990000004,0.004760598781018958,0.15958877026487064
0.002308282869811773,-1.0,2863.8467990000004,0.003236731881207133,0.7774878080927299
0.13395707539465285,-1.0,2869.461499,0.00251144839475359,0.4537761961248821
0.07726039081265013,-1.0,2887.819799,0.13500299507942895,0.4207987346777373
0.04355617510122256,1.0,2896.2017990000004,0.13583629951077533,0.15574008171856055
0.07548331420230703,-1.0,2908.8132990000004,0.008911689374159744,0.42317121391854773
0.09051590371039753,1.0,2921.582899,0.005663345248517028,0.311822854883259
0.024410844346989258,1.0,2932.414199,0.00041275575324374597,0.14132068011063048
0.04276484206520159,1.0,2940.952199,0.0004821977892199806,0.13873731382636564
0.08891954675537272,1.0,2945.9287990000003,0.004097041549088146,0.1973639119545299
0.06744128954192519,-1.0,2957.7842990000004,0.008977273519435542,0.41025438249626445
0.03945712473807372,1.0,2964.702099,0.001508396764903874,0.2493475682089045
0.026135895602019676,-1.0,2974.753399,0.009752709587503499,0.3925662317120934
0.004654900211975566,1.0,2980.303999,0.0044905464195499675,0.15054698826940424
0.03475019917080768,-1.0,2984.169499,0.010848350599058365,0.42817978120463646
0.13583272636240595,1.0,2998.214199,0.0002391506636891198,0.3928298405165613
0.05288240458481974,-1.0,3012.6509990000004,0.006627817970309762,0.46113088177139444
0.0837115348711226,1.0,3033.628599,0.009528951916369545,0.22098326084096673
4.654900211953361e-05,-1.0,3047.499199,0.006380912953762679,0.692078555423675
0.06656507303142156,1.0,3053.2578989999997,0.012214043972854142,0.5518123105312457
0.05517699657163755,1.0,3071.471199,0.008325289960220066,0.1926453143534158
0.04719794997297688,1.0,3080.350299,0.005929539720303114,0.1447475945696721
0.09978463148547778,1.0,3092.326699,0.009891593659877016,0.732911559245881
0.03327432198594327,-1.0,3113.142299,0.007422543493178131,0.4210623434822052
0.007661418113624752,1.0,3125.247699,0.00620730786424314,0.16536180308421594
0.01212738414052561,1.0,3128.977199,0.0030091163200920337,0.14437854224329716
0.026894370518903976,1.0,3137.581199,0.008062953380274754,0.17363911954642577
0.03413410943684525,-1.0,3146.0202990000003,0.002330127524306857,0.3957558982469341
0.08153742265446517,1.0,3151.182899,0.019289415857485386,0.2242783708975946
0.0019687489719810713,1.0,3165.9316989999998,0.007843053599911411,0.18631870304474787
0.006730438071245182,1.0,3169.4330990000003,0.0032483055551680694,0.1561618558059489
0.013849697218937251,-1.0,3173.1625990000002,0.012310491245487797,0.6551733227889396
0.10266245508712135,-1.0,3179.405299,0.004752883000618074,0.510715697904332
0.01851281196072474,-1.0,3186.9562990000004,0.003661099880026799,0.40102807433773047
0.017138247309922416,1.0,3195.3152990000003,0.002970537411543829,0.3696849874785263
0.13219642784387808,1.0,3215.469699,0.0040275995142873364,0.15086331883488557
0.045103244877575666,1.0,3228.689399,0.008896257811972026,0.18120469223663224
0.0031489030845932575,1.0,3237.692499,0.006990459714501435,0.21028074337669328
0.10617553565883675,-1.0,3241.461899,0.005960402848064474,0.4326611308819092
0.021056578017786265,1.0,3249.9288990000005,0.004552272674879707,0.15969421378665782
0.1160932112869939,-1.0,3263.204599,0.006423349754432356,0.4780018452615352
0.15866090463731997,1.0,3283.045999,0.017900575139223836,0.16159219717942602
0.044328340901089724,1.0,3297.478699,0.007009749169179041,0.1519968366943972
0.0747576974045372,1.0,3305.4526990000004,0.012487954226813022,0.184737050217461
0.09850590301544448,1.0,3311.890499,0.007476553966440339,0.17474627652567043
0.09963129359613632,-1.0,3326.403299,0.003784552388931912,0.43582443653612335
0.023107472287642317,1.0,3339.308899,0.008221126907448683,0.48409120864624194
0.09907818192388396,1.0,3352.6774990000004,0.0032714529012829456,0.17416633715548144
0.038572693697846994,-1.0,3366.978199,0.0017553017832930408,0.7037037037035261
0.013874340808328611,1.0,3382.468099,0.011484902596875587,0.16765519968362605
0.009246822362274365,1.0,3390.962199,0.003086274138907721,0.17124027942522851
0.041064434399529226,-1.0,3398.227999,0.0025153062878750508,0.7416370106761059
0.19950080855603014,-1.0,3405.386899,0.00619573419280849,0.45480427046260663
0.19195439385942814,1.0,3436.2866989999998,0.00480303558325002,0.5359694213785896
0.27216927721833706,1.0,3452.961699,0.005802229322750173,0.19886648214053632
0.14764522019450332,-1.0,3477.829799,0.003607089408957548,0.48749176222477686
0.0029490161930989522,1.0,3542.217599,0.016006350715486114,0.1679715302491074
0.8259764463215524,1.0,3550.5295990000004,1.0,0.3170686700935486
0.36524537604538665,1.0,3603.807099,0.003664957772727212,0.3161196783972245
0.13498662979446463,-1.0,3627.740099,0.016585034348726664,0.4980361144062497
0.09228476579099532,-1.0,3669.0800990000002,0.00866092646982447,0.4653486226438397
0.4059565856640579,1.0,3678.015199,0.005520603289021981,
