feedback_times,feedbackType,choice,action_time
657.1102999999999,-1.0,-1.0,0.24920142592566208
660.9883,1.0,-1.0,0.15040142592613392
664.7118,1.0,-1.0,0.21390142592656503
671.2773,1.0,-1.0,2.2174014259270507
675.1976999999999,1.0,-1.0,0.199801425927717
678.8649,1.0,1.0,0.17500142592825796
682.4200999999999,1.0,-1.0,0.18120142592852062
686.4822999999999,1.0,-1.0,0.09140142592889333
690.0992,1.0,-1.0,0.42430142592945685
698.3119,1.0,1.0,0.1050014259302543
701.4508,1.0,-1.0,0.22790142593066776
706.3024,-1.0,-1.0,0.16800142593115197
710.0475,1.0,-1.0,0.17760142593169803
715.8413,1.0,1.0,0.17340142593229757
718.9279,-1.0,1.0,0.25780142593248456
722.9653999999999,1.0,-1.0,0.24150142593293822
728.0831999999999,1.0,-1.0,0.1393014259335814
731.4713,1.0,1.0,0.3624014259338537
736.6861,-1.0,1.0,0.23930142593451365
744.7811,-1.0,1.0,0.23570142593541732
749.1988,1.0,-1.0,0.16990142593579094
755.7203999999999,-1.0,-1.0,3.5625014259362615
759.7794,1.0,1.0,0.187501425937171
764.5445,-1.0,1.0,0.1727014259375892
769.223,-1.0,1.0,0.17470142593799665
777.121,-1.0,1.0,0.23950142593889723
783.5722,1.0,1.0,0.15730142593963592
792.0258,-1.0,1.0,0.11400142594061435
795.7683000000001,-1.0,-1.0,0.12460142594113677
801.5026,1.0,1.0,0.25070142594165645
808.8145,1.0,1.0,0.2256014259425001
812.4103,-1.0,1.0,0.19570142594284334
816.5695,1.0,-1.0,0.2676014259433259
819.7722,1.0,1.0,0.20030142594362133
823.905,1.0,1.0,0.23510142594409444
827.2148,1.0,1.0,0.27490142594444933
830.4407,1.0,1.0,0.197801425944931
833.4206,1.0,1.0,0.14570142594516255
836.1707,1.0,1.0,0.18080142594556037
840.3273999999999,1.0,1.0,0.24850142594584668
843.1731,-1.0,1.0,0.1705014259462132
849.3477999999999,-1.0,1.0,0.2131014259468884
853.3318999999999,1.0,1.0,0.18500142594734825
857.0513,1.0,1.0,0.18340142594774989
860.3584,1.0,1.0,0.2105014259481095
863.3164999999999,1.0,1.0,0.2706014259483709
866.1039999999999,1.0,1.0,0.2591014259487565
870.2008999999999,1.0,1.0,0.3050014259491718
873.4875,1.0,1.0,0.2096014259494723
881.4544,1.0,1.0,3.974501425950052
884.3091,-1.0,1.0,0.15850142595081707
888.5132,1.0,1.0,0.213301425951272
891.8462999999999,1.0,1.0,0.2064014259515261
895.1275999999999,1.0,1.0,0.16470142595198922
898.4816000000001,1.0,1.0,0.30270142595236393
901.7338,1.0,1.0,0.35990142595267116
904.832,1.0,1.0,0.2291014259529902
908.2746,1.0,1.0,0.14670142595343805
912.3935,-1.0,1.0,0.25420142595385187
916.1426,1.0,1.0,0.290701425954353
921.15,1.0,1.0,0.2271014259548565
924.012,1.0,1.0,0.20510142595514935
927.6223,1.0,1.0,0.14340142595563066
930.9365,1.0,1.0,0.4526014259560043
934.9669,1.0,1.0,0.21900142595632133
939.3985,1.0,1.0,0.23960142595683465
944.0668,1.0,1.0,0.19790142595729776
947.2148,-1.0,1.0,0.246901425957617
951.3552,1.0,1.0,0.2783014259581478
954.3607,1.0,1.0,0.20980142595851703
958.1510999999999,-1.0,1.0,0.34540142595881207
964.3299000000001,-1.0,-1.0,0.1331014259595804
968.5971,1.0,1.0,0.1402014259600719
972.0849,1.0,1.0,0.12700142596042951
976.0608,1.0,1.0,0.25190142596090936
978.8956999999999,-1.0,1.0,0.16660142596117566
983.6785,1.0,1.0,0.15760142596172955
987.0216,1.0,1.0,0.1797014259622074
990.1529999999999,-1.0,1.0,0.20080142596236783
994.3838,1.0,1.0,0.24390142596291753
997.4616,1.0,1.0,0.14370142596328606
1000.5193999999999,1.0,1.0,0.21750142596351907
1003.5044,1.0,1.0,0.141501425963952
1006.452,-1.0,1.0,0.14540142596422356
1012.8652,1.0,1.0,0.23930142596498172
1017.0660999999999,1.0,1.0,0.29420142596529786
1020.3335999999998,1.0,1.0,0.20570142596557162
1023.4832999999998,1.0,1.0,0.22640142596594615
1027.1166,-1.0,1.0,0.3631014259665335
1032.2912000000001,1.0,-1.0,0.18030142596740006
1036.7687,-1.0,-1.0,0.143901425967897
1042.4595,1.0,-1.0,0.13860142596831793
1046.2551,1.0,-1.0,0.07420142596879487
1051.6936,-1.0,1.0,0.20690142596936312
1056.6891000000003,1.0,1.0,0.23120142597008453
1060.1507000000001,1.0,-1.0,0.22580142597053054
1064.0631,-1.0,1.0,0.15080142597093982
1068.0926000000002,-1.0,1.0,0.16470142597131598
1072.8833000000002,1.0,-1.0,0.10740142597182967
1076.3728,1.0,-1.0,0.2569014259722735
1079.755,-1.0,1.0,0.11840142597247905
1085.0468,1.0,1.0,0.2309014259731157
1090.9433000000001,-1.0,1.0,0.134101425973995
1096.8304,1.0,1.0,0.25950142597434933
1100.6435000000001,-1.0,1.0,0.1984014259749074
1106.3102000000001,-1.0,1.0,0.2955014259755444
1112.373,-1.0,1.0,0.3209014259759897
1116.5315,-1.0,1.0,0.15650142597655758
1120.584,1.0,-1.0,0.18310142597692902
1123.9704,-1.0,1.0,0.0919014259773121
1130.7652,-1.0,1.0,0.0782014259780226
1135.0686,1.0,-1.0,0.18870142597870654
1141.2415,1.0,1.0,0.14460142597931736
1146.4181,1.0,-1.0,0.11820142597980521
1149.7445,-1.0,1.0,0.25440142597994964
1156.2664,1.0,-1.0,1.9985014259807485
1160.7822,1.0,-1.0,0.2523014259811589
1164.0613000000003,-1.0,1.0,0.303201425981797
1168.4234000000001,1.0,-1.0,0.23850142598234925
1171.9322000000002,-1.0,1.0,0.12430142598259408
1175.8111000000001,1.0,-1.0,0.11720142598323946
1178.9262,1.0,-1.0,0.2573014259833144
1182.2830000000001,1.0,-1.0,0.27510142598384846
1191.7818000000002,1.0,-1.0,0.057901425984937305
1197.1643000000001,-1.0,1.0,0.08590142598541206
1203.2465,1.0,-1.0,0.18360142598612583
1208.0167000000001,-1.0,-1.0,0.14450142598661841
1211.7872,1.0,1.0,0.32030142598705424
1215.0715,1.0,-1.0,0.18160142598731
1218.1791,1.0,1.0,0.25020142598782513
1224.1673,1.0,1.0,0.20340142598843158
1228.4561,-1.0,1.0,0.1497014259889511
1233.2944000000002,1.0,-1.0,0.20550142598949606
1240.2426000000003,1.0,-1.0,0.4957014259900916
1243.406,1.0,-1.0,0.2951014259904241
1252.012,-1.0,1.0,0.17540142599136743
1257.3667,-1.0,1.0,0.1339014259922351
1262.8200000000002,1.0,-1.0,0.2111014259928652
1266.6228,1.0,-1.0,0.1879014259932319
1270.1379,1.0,1.0,0.11400142599336505
1275.7089,-1.0,1.0,0.28740142599417595
1279.8794,1.0,-1.0,0.1845014259945401
1282.8684,1.0,-1.0,0.29350142599491846
1286.8969000000002,1.0,-1.0,0.2470014259954496
1294.0802,-1.0,1.0,0.1852014259961834
1298.2107,1.0,-1.0,0.22280142599652208
1301.3399,1.0,-1.0,0.21900142599679384
1305.5059,1.0,-1.0,0.09800142599738138
1311.9461000000001,1.0,-1.0,0.1422014259981097
1315.2728000000002,-1.0,1.0,0.2238014259985448
1319.4233000000002,-1.0,-1.0,0.20580142599897044
1323.574,1.0,1.0,0.23710142599929895
1326.8591000000001,1.0,1.0,0.17320142599987776
1329.7006000000001,1.0,1.0,0.14470142599998326
1333.0036000000002,1.0,1.0,0.14170142600050895
1336.7576000000001,1.0,1.0,0.23870142600094368
1340.3147000000001,1.0,1.0,0.21380142600128238
1343.4262,-1.0,1.0,0.2838014260014461
1348.0556,1.0,1.0,0.11370142600185318
1352.3009,1.0,-1.0,0.1240014260024509
1359.5608000000002,1.0,1.0,3.723901426003067
1362.4193,1.0,1.0,0.1394014260035874
1366.3723,1.0,1.0,0.2674014260039712
1370.3506,1.0,1.0,0.22570142600443432
1373.4222000000002,1.0,1.0,0.30430142600494037
1376.7313000000001,-1.0,1.0,0.343301426005155
1381.7926000000002,1.0,1.0,0.25370142600604595
1385.5567,1.0,1.0,0.20980142600615181
1389.2106,1.0,1.0,0.1647014260065589
1392.7462,-1.0,1.0,0.20490142600692707
1399.2198,1.0,1.0,0.17690142600781655
1402.3424000000002,-1.0,1.0,0.2072014260081687
1406.3784000000003,1.0,-1.0,0.20150142600846266
1413.5618000000002,-1.0,1.0,0.16180142600933323
1419.7725,-1.0,1.0,0.21480142600989893
1431.576,-1.0,1.0,0.13200142601135667
1440.0990000000002,-1.0,1.0,0.11230142601220905
1444.4684000000002,1.0,-1.0,0.25850142601279913
1449.5699,1.0,1.0,0.15800142601324296
1452.7925,-1.0,1.0,0.1602014260136002
1459.4104,-1.0,1.0,0.23900142601405605
1463.9089000000001,-1.0,-1.0,0.22480142601466468
1467.9074,-1.0,1.0,0.1830014260151529
1472.0483,1.0,-1.0,0.1904014260155691
1475.2801,1.0,1.0,0.20420142601597036
1483.6003000000003,-1.0,1.0,0.107801426017204
1487.7161,1.0,-1.0,0.2102014260174201
1492.0842000000002,1.0,1.0,0.14130142601788975
1497.1580000000001,-1.0,1.0,0.22360142601837651
1501.3196,1.0,-1.0,0.18770142601897533
1506.883,1.0,-1.0,0.28510142601953703
1512.0415,1.0,-1.0,0.22160142602001542
1516.3156000000001,1.0,-1.0,0.2687014260206979
1522.9205000000002,1.0,-1.0,0.12560142602137603
1526.4104,1.0,-1.0,0.12150142602172309
1535.919,1.0,-1.0,3.6961014260223237
1539.1011,-1.0,1.0,0.20420142602279157
1543.2875000000001,1.0,-1.0,0.23060142602366795
1549.3738000000003,1.0,-1.0,0.31790142602426386
1556.8953,-1.0,1.0,0.12450142602506276
1562.806,1.0,-1.0,0.14110142602567066
1566.2344,1.0,-1.0,0.1615014260260068
1570.5184000000002,1.0,-1.0,0.18150142602667074
1579.7386,1.0,-1.0,0.33470142602732267
1582.9149,1.0,-1.0,0.2160014260277876
1587.405,-1.0,-1.0,0.3232014260283904
1591.6564,1.0,-1.0,0.16850142602902451
1595.1919,-1.0,-1.0,0.06790142602926608
1599.8361,1.0,-1.0,0.10720142602963278
1607.8775000000003,-1.0,1.0,0.12830142603070271
1613.3599000000002,1.0,-1.0,0.23100142603129825
1620.3780000000002,-1.0,1.0,0.2121014260319498
1628.189,-1.0,-1.0,0.13280142603298373
1633.9036,1.0,-1.0,0.17470142603360728
1641.3537000000001,1.0,-1.0,0.16280142603454806
1644.7412000000002,1.0,-1.0,0.22230142603484637
1647.6057,1.0,-1.0,0.1808014260350319
1651.557,1.0,-1.0,0.13010142603548047
1655.0598000000002,1.0,1.0,0.1569014260358017
1658.5700000000002,1.0,-1.0,0.1981014260363736
1662.728,1.0,-1.0,0.14110142603681197
1675.7143,1.0,-1.0,0.06540142603830645
1680.1099000000002,1.0,-1.0,0.13900142603847598
1689.0886,1.0,-1.0,0.05970142603973727
1693.722,1.0,-1.0,0.2201014260399461
1696.9728000000002,1.0,-1.0,0.20890142604048378
1700.2528000000002,1.0,-1.0,0.464901426041024
1706.7816,-1.0,-1.0,0.16400142604175016
1711.8319,1.0,-1.0,0.13300142604202847
1715.1264,1.0,-1.0,0.14250142604259963
1721.6460000000002,1.0,-1.0,0.10010142604323846
1725.8723,1.0,-1.0,0.08040142604363609
1730.8439,1.0,-1.0,0.1430014260442931
1736.4080000000001,1.0,-1.0,0.09410142604474458
1743.711,1.0,-1.0,0.08710142604559223
1748.3358,1.0,-1.0,0.06390142604618632
1752.0641,1.0,-1.0,0.1422014260465403
1766.3824000000002,1.0,-1.0,0.1325014260480657
1771.7735,-1.0,-1.0,0.13550142604867688
1776.4076,1.0,-1.0,0.21370142604928333
1780.4846,-1.0,1.0,0.09250142604969369
1787.3375,1.0,-1.0,0.11760142605044166
1790.7048000000002,-1.0,1.0,0.2684014260510139
1794.6562,1.0,-1.0,0.15130142605107721
1800.9411,-1.0,1.0,0.20860142605192777
1805.2038,1.0,1.0,0.2799014260524473
1810.0293,1.0,1.0,0.3164014260528347
1813.5672,1.0,1.0,0.24830142605333094
1817.9935,1.0,1.0,0.17060142605373585
1821.3863000000001,1.0,1.0,0.27840142605418805
1824.863,-1.0,1.0,0.18690142605464644
1828.8569,1.0,1.0,0.16900142605504698
1832.2202,1.0,1.0,0.16630142605526999
1835.7203,-1.0,1.0,0.2720014260557946
1839.8464000000001,1.0,1.0,0.2725014260563512
1843.219,1.0,1.0,0.23610142605662077
1848.8884,1.0,1.0,2.126501426057075
1852.4284,1.0,1.0,0.2155014260574717
1855.6838,1.0,1.0,0.24590142605802612
1859.1901,1.0,1.0,0.1552014260582837
1862.6446,-1.0,1.0,0.5616014260585871
1866.8111000000001,-1.0,1.0,0.24390142605921028
1871.2601000000002,1.0,1.0,0.21720142605977344
1875.3912,-1.0,1.0,0.29470142606010086
1879.6103,1.0,1.0,0.22640142606064728
1884.6743000000001,1.0,1.0,0.47740142606130576
1888.4564,1.0,1.0,0.41850142606153895
1892.0917000000002,1.0,1.0,0.1688014260619184
1895.9751,1.0,1.0,0.26320142606255104
1899.1096000000002,1.0,1.0,0.13970142606285663
1903.9136,-1.0,1.0,0.9422014260630931
1908.5898000000002,1.0,1.0,0.3779014260639997
1911.9586000000002,1.0,1.0,0.18870142606397167
1915.2180000000003,-1.0,1.0,0.22160142606458066
1922.5649,-1.0,1.0,0.12750142606546433
1926.6196,1.0,1.0,0.25970142606570334
1930.5741,1.0,-1.0,0.1082014260662163
1935.0264000000002,-1.0,1.0,0.4313014260669661
1939.5415,1.0,-1.0,0.18960142606715635
1943.2264,-1.0,1.0,0.11670142606749323
1947.4017000000001,1.0,-1.0,0.1238014260682121
1951.8516000000002,1.0,-1.0,0.3527014260687338
1955.3732000000002,1.0,1.0,0.1603014260690543
1959.1324000000002,-1.0,1.0,0.17030142606949994
1964.0971000000002,1.0,1.0,0.4122014260697142
1970.2527,-1.0,1.0,0.4309014260704771
1975.7394000000002,-1.0,1.0,0.2459014260712138
1980.0713,1.0,-1.0,0.1844014260716449
1983.4354,-1.0,1.0,0.1794014260719905
1990.2742,-1.0,-1.0,0.09600142607268936
1994.6483,1.0,-1.0,0.23940142607330017
1998.0432,1.0,-1.0,0.1473014260736818
2002.5317000000002,-1.0,1.0,0.14110142607432863
2006.8061000000002,1.0,-1.0,0.23620142607478556
2011.3085,1.0,-1.0,0.06460142607511443
2019.0982,1.0,-1.0,0.16530142607575726
2022.0706000000002,1.0,-1.0,0.10270142607646449
2027.7466,1.0,-1.0,0.42970142607669004
2031.6398000000002,1.0,-1.0,0.0839014260775457
2035.0935,1.0,-1.0,0.17860142607764828
2038.3314000000003,1.0,-1.0,0.14950142607835915
2044.1749999999997,1.0,-1.0,0.07210142607868875
2047.3062000000004,-1.0,-1.0,0.12950142607928683
2052.5639,1.0,-1.0,0.14100142607912858
2056.3973,-1.0,-1.0,0.08620142608015158
2061.0688,1.0,1.0,0.19790142608007955
2066.7787000000003,1.0,1.0,0.2128014260811142
2070.3943,1.0,1.0,0.21440142608162205
2074.0174,1.0,1.0,0.17150142608215901
2077.6403,1.0,1.0,0.27540142608222595
2080.5732000000003,1.0,1.0,0.22430142608254755
2088.809,1.0,1.0,0.30210142608393653
2094.1664,1.0,1.0,0.16250142608396345
2097.6342,1.0,1.0,0.12830142608390815
2100.8801000000003,1.0,1.0,0.29620142608473543
2104.0208000000002,1.0,1.0,0.2839014260848671
2108.453,1.0,1.0,0.19610142608507886
2112.6141000000002,-1.0,1.0,0.16720142608619426
2118.1902,1.0,1.0,0.09930142608664028
2122.4132000000004,1.0,1.0,0.14730142608732422
2125.4995,1.0,1.0,0.24560142608697788
2132.4125,-1.0,1.0,0.33620142608833703
2139.8201000000004,1.0,1.0,0.1372014260891774
2144.4741,1.0,1.0,0.2352014260895885
2148.2185,-1.0,1.0,0.21580142608991082
2154.4772,-1.0,-1.0,0.10950142609044633
2159.0164999999997,1.0,1.0,0.1576014260908778
2162.1796000000004,1.0,1.0,0.2107014260914184
2166.4287,1.0,1.0,0.1798014260916716
2173.4902,1.0,1.0,4.167301426092308
2178.8558000000003,1.0,1.0,0.22090142609340546
2182.3014000000003,1.0,1.0,0.23850142609353497
2186.7794,1.0,1.0,0.22350142609411705
2193.0434,1.0,-1.0,0.11650142609505565
2197.1084,1.0,1.0,0.12150142609561954
2200.3586999999998,1.0,1.0,0.30680142609571703
2204.5571,1.0,1.0,0.5992014260964424
2208.0487,1.0,1.0,0.2668014260966629
2212.4942,1.0,1.0,0.20830142609747782
2218.0364,1.0,-1.0,0.12550142609779869
2222.5182000000004,1.0,1.0,0.2973014260983291
2226.335,-1.0,1.0,0.13800142609807153
2230.8415,1.0,1.0,0.19660142609882314
2235.1511,-1.0,1.0,0.14700142609990507
2242.5588000000002,1.0,1.0,0.21490142610036855
2246.9287,1.0,1.0,0.4348014261008757
2250.4605,1.0,1.0,0.26060142610140247
2254.8255,-1.0,1.0,0.14430142610126495
2259.2786,1.0,1.0,0.225701426102205
2262.7558000000004,1.0,1.0,0.16790142610261682
2266.7553000000003,1.0,1.0,0.11640142610303883
2270.1698,1.0,1.0,0.15290142610365365
2274.1751000000004,1.0,1.0,0.2922014261039294
2277.4750000000004,1.0,1.0,0.19010142610432013
2283.8230000000003,1.0,1.0,0.23710142610480034
2287.1824,-1.0,1.0,0.13680142610519397
2291.7702,1.0,1.0,0.20530142610596158
2296.3998,1.0,1.0,0.4389014261059856
2303.4124,-1.0,1.0,0.27440142610703333
2308.2855999999997,1.0,-1.0,0.10770142610726907
2312.1885,-1.0,-1.0,0.09440142610810653
2316.7157,1.0,-1.0,0.43180142610844996
2319.9994,-1.0,-1.0,0.14200142610843614
2326.3972,-1.0,-1.0,0.20930142610905023
2331.6237,1.0,1.0,0.2278014261100907
2334.9746,1.0,1.0,0.1827014261102704
2341.130999,-1.0,-1.0,1.2003004261109709
2347.197999,1.0,1.0,0.21210042611210156
2356.407699,1.0,1.0,0.1448004261128517
2361.858299,1.0,1.0,0.09540042611388344
2365.4049990000003,-1.0,1.0,0.14120042611375538
2373.600199,1.0,1.0,0.27030042611477256
2377.201399,-1.0,1.0,0.2235004261146969
2381.367399,1.0,1.0,0.19650042611556273
2386.940599,-1.0,1.0,0.39810042611634344
2393.908099,1.0,-1.0,0.1032004261169277
2397.0795989999997,1.0,1.0,0.287700426117226
2404.0026989999997,-1.0,1.0,0.24650042611801837
2412.5589990000003,1.0,-1.0,0.2821004261190865
2416.121799,1.0,1.0,0.4079004261193404
2419.972599,-1.0,-1.0,0.11350042612002653
2424.682999,1.0,1.0,0.213100426120036
2428.036599,-1.0,1.0,0.189000426120856
2432.3301990000004,-1.0,-1.0,0.1752004261215916
2437.636799,-1.0,1.0,0.16040042612166872
2441.819299,-1.0,1.0,0.17760042612189864
2447.472999,-1.0,-1.0,0.093700426122723
2452.519599,-1.0,-1.0,0.1703004261235037
2460.410799,1.0,-1.0,0.17390042612441903
2466.504299,-1.0,1.0,0.25540042612556135
2471.994499,1.0,-1.0,0.19560042612556572
2475.751199,1.0,-1.0,0.15030042612625039
2479.819799,1.0,-1.0,0.25090042612646357
2483.0897990000003,1.0,-1.0,0.23490042612684192
2487.0677990000004,-1.0,1.0,0.1872004261276743
2493.716499,1.0,1.0,0.296600426128407
2497.964199,-1.0,1.0,0.12180042612862962
2503.236299,1.0,-1.0,0.1754004261292721
2507.741999,1.0,-1.0,0.33010042612977486
2511.095899,1.0,-1.0,0.29100042612935795
2516.303599,1.0,-1.0,0.12970042613051191
2519.944799,-1.0,-1.0,0.2508004261312635
2524.3607990000005,1.0,-1.0,0.2159004261316113
2529.4955990000003,1.0,-1.0,0.08570042613200712
2532.837799,1.0,-1.0,0.18090042613221158
2536.8478990000003,-1.0,-1.0,0.06380042613272963
2541.852099,1.0,-1.0,0.08920042613317491
2547.193099,1.0,-1.0,0.18620042613429177
2551.089499,1.0,-1.0,0.1056004261340604
2557.335399,1.0,-1.0,0.16350042613476035
2561.5570989999997,1.0,-1.0,0.119200426135194
2566.264999,1.0,-1.0,0.07310042613562473
2575.384599,-1.0,-1.0,0.18880042613682235
2581.659399,-1.0,-1.0,0.12500042613737605
2589.590399,-1.0,1.0,0.22210042613869518
2594.020699,1.0,-1.0,0.20680042613957994
2598.500899,1.0,-1.0,0.1860004261393442
2602.426999,1.0,-1.0,0.09010042613999758
2607.3813990000003,1.0,-1.0,0.09050042614080667
2611.4460990000002,1.0,-1.0,0.06220042614131671
2616.6625990000002,1.0,-1.0,0.08870042614171325
2620.186099,-1.0,-1.0,0.1336004261420385
2624.7756990000003,-1.0,-1.0,0.26210042614275153
2630.096499,1.0,-1.0,0.17360042614336635
2634.2117989999997,-1.0,-1.0,0.1539004261435366
2639.4343989999998,-1.0,1.0,0.24960042614384292
2651.376899,-1.0,-1.0,0.17790042614524282
2660.7279989999997,1.0,-1.0,0.1331004261464841
2667.949099,1.0,-1.0,0.4112004261473885
2671.596199,1.0,-1.0,0.20930042614736522
